Compound ID,SMILES
500,O=C(CCCCC(=O)NCCN1C(=O)C2=CC=CC3=C(SC4=CC=C(Br)C=C4)C=CC(=C23)C1=O)NCCCCCCNC1=CC=CC2=C1C(=O)N(C1CCC(=O)NC1=O)C2=O
1337,CC[C@H](C)[C@@H]([C@@H](CC(=O)N1CCC[C@H]1[C@H](OC)[C@@H](C)C(=O)N[C@H](C)[C@@H](O)C1=CC=CC=C1)OC)N(C)C(=O)[C@@H](NC(=O)[C@H](C(C)C)N(C)CCCOCCOCCOCCOCCOCCOCCOCCOCCNC1=CC=CC2=C1C(=O)N(C1CCC(=O)NC1=O)C2=O)C(C)C
3262,CC1=C(C)C2=C(S1)N1C(C)=NN=C1[C@H](CC(=O)NCCOCCNC(=O)CN1CCOC3=CC(N(CCC#N)C(=O)CCl)=CC=C31)N=C2C1=CC=C(Cl)C=C1
1168,CCCCN(CC1=CC=C(C(=O)NO)C=C1)C(=O)NC1=CC=C(OCCCCCN2C=C(CNC3=CC=C4C(=O)N(C5CCC(=O)NC5=O)C(=O)C4=C3)N=N2)C=C1
1421,CC1=C(C(=O)NCCOCCNC2=CC=C3C(=O)N(C4CCC(=O)NC4=O)C(=O)C3=C2)C(C)=C(/C=C2\C(=O)NC3=CC=C(F)C=C23)[NH]1
2340,CC1=C(C2=CC=C(CNC(=O)[C@@H]3C[C@@H](O)CN3C(=O)[C@@H](NC(=O)COCCOCCOCCOC(=O)C[C@@H]3N=C(C4=CC=C(Cl)C=C4)C4=C(SC(C)=C4C)N4C(C)=NN=C34)C(C)(C)C)C=C2)SC=N1
721,CN(C)C(=O)C1=CC2=CN=C(NC3=CC=C(N4CCN(CC5=CN(CCCCCC(=O)NC6=CC=CC7=C6C(=O)N(C6CCC(=O)NC6=O)C7=O)N=N5)CC4)C=N3)N=C2N1C1CCCC1
2195,O=C(COC1=CC=CC2=C1C(=O)N(C1CCC(=O)NC1=O)C2=O)NCCC(=O)NC1=CC=C(C(=O)NC2=CC=CC(NC3=CC(C4=C[NH]C5=CC=CC=C45)=NC=N3)=C2)C=C1
2396,COC1=CC(N2CCC(N3CCN(C(=O)CNC4=CC=CC5=C4C(=O)N(C4CCC(=O)NC4=O)C5=O)CC3)CC2)=CC=C1NC1=NC=C(Cl)C(NC2=CC=CC=C2P(C)(C)=O)=N1
1656,COC1=CC(C(=O)NCCOCCOCCOCC(=O)N[C@H](C(=O)N2C[C@H](O)C[C@H]2C(=O)NCC2=CC=C(C3=C(C)N=CS3)C=C2)C(C)(C)C)=CC=C1NC1=NC=C(C(F)(F)F)C(OC2=CC=CC3=C2C(=O)CC3)=N1
1415,CC1=C(C(=O)NCCCCCCNC(=O)C2=CC=C3C(=O)N(C4CCC(=O)NC4=O)C(=O)C3=C2)C(C)=C(/C=C2\C(=O)NC3=CC=C(F)C=C23)[NH]1
365,CC1=NOC([C@H](C(=O)N2C[C@H](O)C[C@H]2C(=O)N[C@@H](CC(=O)N2CCC(N3CC(C4=CC=C(C(=O)N[C@H]5C(C)(C)[C@H](OC6=CC=C(C#N)C(Cl)=C6)C5(C)C)C=C4)C3)CC2)C2=CC=CC=C2)C(C)C)=C1
1385,CC(C)(/C=C(/C#N)C(=O)N1CCC[C@@H](N2N=C(C3=CC=C(OC4=CC=CC=C4)C=C3)C3=C(N)N=CN=C32)C1)CCCOCCOCCOCCOCCOC1=CC=CC2=C1C(=O)N(C1CCC(=O)NC1=O)C2=O
268,CC1=C(C2=CC=C(CNC(=O)[C@@H]3C[C@@H](O)CN3C(=O)[C@@H](NC(=O)CCOCCCOC3=CC=C(NC4=NC=C(C(F)(F)F)C(NCC5=CC=CC(N(C)S(C)(=O)=O)=C5)=N4)C=C3)C(C)(C)C)C=C2)SC=N1
186,COC1=CC2=C(OC3=CC=C(NC(=O)C4(C(=O)NC5=CC=C(F)C=C5)CC4)C=C3F)C=CN=C2C=C1OCCCCOCCCCOC1=CC(C2=C(C)N=CS2)=CC=C1CNC(=O)[C@@H]1C[C@@H](O)CN1C(=O)[C@H](C(C)C)N1CC2=CC=CC=C2C1=O
2320,CC1(C)[C@H](NC(=O)C2=CC=C(C(=O)N3CCN(CC4CN(C5=CC=C6C(=O)N(C7CCC(=O)NC7=O)C(=O)C6=C5)C4)CC3)C=C2)C(C)(C)[C@H]1OC1=CC=C(C#N)C(Cl)=C1
2527,CN(C1=CC=C(C#N)C(Cl)=C1)[C@H]1CC[C@H](NC(=O)C2=CC=C(N3CC(CN4CCN(C5=CC=C6C(=O)N(C7CCC(=O)NC7=O)C(=O)C6=C5)CC4)C3)C=C2)CC1
1467,CC1=C(C2=CC=C([C@H](C)NC(=O)[C@@H]3C[C@@H](O)CN3C(=O)[C@@H](NC(=O)COCCOCCOCCOC3=CC(F)=C([C@@H]4C5=C(C[C@@H](C)N4CC(C)(C)F)C4=CC=CC=C4[NH]5)C(F)=C3)C(C)(C)C)C=C2)SC=N1
416,CC(=O)C1=C(C)C2=CN=C(NC3=CC=C(N4CCN(CC5=CN(CCOCCNC(=O)CCC(=O)N[C@H](C(=O)N6C[C@H](O)C[C@H]6C(=O)NCC6=CC=C(C7=C(C)N=CS7)C=C6)C(C)(C)C)N=N5)CC4)C=N3)N=C2N(C2CCCC2)C1=O
1053,CC/C(=C(\C1=CC=C(O)C=C1)C1=CC=C(OCCN(C)C(=O)COCCOCCOCCOC2=CC=CC(O[C@H]3C[C@@H](C(=O)N[C@@H]4CCCC5=CC=CC=C54)N(C(=O)[C@@H](NC(=O)[C@H](C)NC)C4CCCCC4)C3)=C2)C=C1)C1=CC=CC=C1
2972,COC1=CC(Cl)=C(C2=CC(Cl)=CC=C2Cl)C=C1C(=O)N1CCN(C(=O)CCC(=O)NCCNC2=CC=CC3=C2C(=O)N(C2CCC(=O)NC2=O)C3=O)CC1
1067,CC1=NN(C2=CC=C(C#N)C=C2Cl)C(C)=C1CC1=CC=C(C(=O)NCCOCCOCCOCCNC(=O)[C@H](CC(C)C)NC(=O)[C@@H](O)[C@H](N)CC2=CC=CC=C2)C=C1
1655,COC1=CC(C(=O)NCCOCCOCCOCCC(=O)NC2=CC=CC3=C2C(=O)N(C2CCC(=O)NC2=O)C3=O)=CC=C1NC1=NC=C(C(F)(F)F)C(OC2=CC=CC3=C2C(=O)CC3)=N1
2426,CC1=C(C2=CC=C(CNC(=O)[C@@H]3C[C@@H](O)CN3C(=O)[C@@H](NC(=O)COCCCCCCCCCOCC(=O)NC3=CC=C(C(=O)NC4=CC=CC=C4N)C=C3)C(C)(C)C)C=C2)SC=N1
2284,CC1=C(C2=CC=C(CNC(=O)[C@@H]3C[C@@H](O)CN3C(=O)[C@@H](NC(=O)CCNC(=O)C3=CC=C(C4=CC=C(N5CCN(C)CC5)C(NC(=O)C5=C[NH]C(=O)C=C5C(F)(F)F)=C4)C=C3)C(C)(C)C)C=C2)SC=N1
3060,C[C@H]1CC2(CCN(C3=CC=C(C(=O)N4CCC(F)(CN5CC6=CC7=C(C=C6C5)C(=O)N(C5CCC(=O)NC5=O)C7)CC4)C=C3)CC2)CN1C1=CC=C(C#N)C(Cl)=C1
1585,CC1=C(C2=CC=C([C@H](C)NC(=O)[C@@H]3C[C@@H](O)CN3C(=O)[C@@H](NC(=O)COCCCOCCCCCOC3=CC=C(N4C(=S)N(C5=CC=C(C#N)C(C(F)(F)F)=C5)C(=O)C4(C)C)C=C3F)C(C)(C)C)C=C2)SC=N1
1343,COC1=CC=C(/C=C\C2=CC(OC)=C(OC)C(OC)=C2)C=C1NCCOCCOCCOCCOCCNC1=CC=CC2=C1C(=O)N(C1CCC(=O)NC1=O)C2=O
2626,CCC(=O)N1CCC[C@H](N2C(NC3=CC=CC=C3)=NC3=CN=C(NC4=CC=C(N5CCN(CCCCCCCC(=O)N[C@H](C(=O)N6C[C@H](O)C[C@H]6C(=O)N[C@@H](C)C6=CC=C(C7=C(C)N=CS7)C=C6)C(C)(C)C)CC5)C=C4)N=C32)C1
1314,O=C1CCC(N2C(=O)C3=CC=CC(NCCOCCOCCOCCOCCOCC(=O)N4CCN(C(=O)C5=CC(CC6=N[NH]C(=O)C7=CC=CC=C67)=CC=C5F)CC4)=C3C2=O)C(=O)N1
419,CC(=O)C1=C(C)C2=CN=C(NC3=CC=C(N4CCN(CC5=CN(CCOCCOCCOCCOCCNC(=O)CCC(=O)N[C@H](C(=O)N6C[C@H](O)C[C@H]6C(=O)NCC6=CC=C(C7=C(C)N=CS7)C=C6)C(C)(C)C)N=N5)CC4)C=N3)N=C2N(C2CCCC2)C1=O
2625,C=CC(=O)N1CCC[C@H](N2C(NC3=CC=CC=C3)=NC3=CN=C(NC4=CC=C(N5CCN(CCCCCCCC(=O)N[C@H](C(=O)N6C[C@H](O)C[C@H]6C(=O)N[C@@H](C)C6=CC=C(C7=C(C)N=CS7)C=C6)C(C)(C)C)CC5)C=C4)N=C32)C1
2260,NC1=C(C2=NC3=CC(N4CCN(C(=O)CCCCCNC5=CC=CC6=C5C(=O)N(C5CCC(=O)NC5=O)C6=O)CC4)=CC=C3[NH]2)C(=O)[NH]C2=CC=CC(F)=C12
581,C=CC(=O)NC1=CC=CC(N2C(=O)C=C(C)C3=CN=C(NC4=CC=C(N5CCN(C(=O)CCCCCCCCC(=O)N[C@H](C(=O)N6C[C@H](O)C[C@H]6C(=O)NCC6=CC=C(C7=C(C)N=CS7)C=C6)C(C)(C)C)CC5)C=C4OC)N=C32)=C1
2626,CCC(=O)N1CCC[C@H](N2C(NC3=CC=CC=C3)=NC3=CN=C(NC4=CC=C(N5CCN(CCCCCCCC(=O)N[C@H](C(=O)N6C[C@H](O)C[C@H]6C(=O)N[C@@H](C)C6=CC=C(C7=C(C)N=CS7)C=C6)C(C)(C)C)CC5)C=C4)N=C32)C1
3083,NC(=O)C1=C2NCC[C@@H](C3CCN(C(=O)C4=CN(CCOCCOCCOCCOCCNC5=CC=CC6=C5C(=O)N(C5CCC(=O)NC5=O)C6=O)N=N4)CC3)N2N=C1C1=CC=C(OC2=CC=CC=C2)C=C1
2389,CC1=C(C2=CC=C([C@H](C)NC(=O)[C@@H]3C[C@@H](O)CN3C(=O)[C@@H](NC(=O)CCCCCCCCC(=O)NC[C@@]3(C)CCC(C4=CC=C(Cl)C=C4)=C(CN4CCN(C5=CC=C(C(=O)NS(=O)(=O)C6=CC=C(N[C@H](CCN7CCOCC7)CSC7=CC=CC=C7)C(S(=O)(=O)C(F)(F)F)=C6)C=C5)CC4)C3)C(C)(C)C)C=C2)SC=N1
2992,CC1(N)CCN(C2=CN=C(C3=CC=C(OCCOCCOCCOCCOCCOCCNC(=O)COC4=CC=CC5=C4C(=O)N(C4CCC(=O)NC4=O)C5=O)C(Cl)=C3Cl)C(N)=N2)CC1
108,CC1=C(C2=CC=C([C@H](C)NC(=O)[C@@H]3C[C@@H](O)CN3C(=O)[C@@H](NC(=O)CCCCN3CCN(C4=CC=C(C#CC5=CC=C(N6C(=S)N(C7=CC=C(C#N)C(C(F)(F)F)=C7)C(=O)C6(C)C)C=C5)C=N4)CC3)C(C)(C)C)C=C2)SC=N1
2048,CCCS(=O)(=O)NC1=CC=C(F)C(N2C=C(C3=CN=CN=C3)C3=NC(N(C)C4CCN(C(=O)CCOCCOCCOCCOCCOCCOCCNC5=CC=CC6=C5C(=O)N(C5CCC(=O)NC5=O)C6=O)CC4)=CC=C32)=C1F
1379,CN(C(=O)CCOCCOCCNC1=CC=CC2=C1C(=O)N(C1CCC(=O)NC1=O)C2=O)[C@H]1CC[C@@]2(C)C(CC[C@@H]3C2CC[C@]2(C)[C@@H](C4=CC=C5C=CN=CC5=C4)CC[C@@H]32)C1
3192,O=C1CCC(N2C(=O)C3=CC=CC(NCCCCCCCCCCCNC(=O)C4=CC=CC(SCC5=CN(C6=CC=CC(C(=O)NO)=C6)N=N5)=C4)=C3C2=O)C(=O)N1
1300,CN(CCOCCOCCOCCOCCOCCOCCNC1=CC=CC2=C1C(=O)N(C1CCC(=O)NC1=O)C2=O)CC1=CC=C(C2=C3CCNC(=O)C4=C3C(=CC(F)=C4)[NH]2)C=C1
1117,CC(C)C1=C(C(=O)NC2=CC=CC=C2)C(C2=CC=CC(OCCCC3=CN(CCOCCOCCOCCOCCNC4=CC=CC5=C4C(=O)N(C4CCC(=O)NC4=O)C5=O)N=N3)=C2)=C(C2=CC=C(F)C=C2)N1CC[C@@H](O)C[C@@H](O)CC(=O)O
1694,O=C1CCC(N2C(=O)C3=CC=CC(NCCCCCCC(=O)N4CCN(C5=CC=CC(C6=CN=C7C=CC(N8CCC[C@@H]8C8=CC=CC(F)=C8)=NN67)=N5)CC4)=C3C2=O)C(=O)N1
1509,CN(C1=NC=CC=C1CNC1=NC(NC2=CC=C(NC(=O)C3=CN(CCOCCOCCNC4=CC=CC5=C4C(=O)N(C4CCC(=O)NC4=O)C5=O)N=N3)C=C2)=NC=C1C(F)(F)F)S(C)(=O)=O
2544,O=C1CCC(N2C(=O)C3=CC=CC(N4CCN(C(=O)C5CCN(C6=CC=C(NC(=O)C7=CN=C(OC8=CC=CC=C8)N=C7)C=C6)CC5)CC4)=C3C2=O)C(=O)N1
447,CC1=CC(NS(=O)(=O)C2=CC=C(C(=O)NCCOCCOCCOCCOC3=CC=CC4=C3C(=O)N(C3CCC(=O)NC3=O)C4=O)C=C2)=C(NC2=CC=C(I)C=C2F)N(C)C1=O
451,CC1=CC(NS(=O)(=O)C2=CC=C(CC(=O)NCCOCCOCCOCCOC3=CC=CC4=C3C(=O)N(C3CCC(=O)NC3=O)C4=O)C=C2)=C(NC2=CC=C(I)C=C2F)N(C)C1=O
2420,CC1=C(C2=CC=C(CNC(=O)[C@@H]3C[C@@H](O)CN3C(=O)[C@@H](NC(=O)CCCCCCCCC(=O)NC3=CC=C(C(=O)NC4=CC=CC=C4N)C=C3)C(C)(C)C)C=C2)SC=N1
3098,CCCCN1C=C(C2=CC(OC)=C(OC3CCN(CC4CCN(C(=O)C5=CC=C(Cl)C(N6CCC(=O)NC6=O)=C5)CC4)CC3)C(OC)=C2)C2=CC=NC=C2C1=O
664,CN(CCCNC1=CC=CC2=C1C(=O)N(C1CCC(=O)NC1=O)C2=O)CC[C@H](CSC1=CC=CC=C1)NC1=CC=C(S(=O)(=O)NC(=O)C2=CC=C(N3CCN(CC4=C(C5=CC=C(Cl)C=C5)CCC(C)(C)C4)CC3)C=C2)C=C1S(=O)(=O)C(F)(F)F
796,CC1=C(C2=CC=C(CNC(=O)[C@@H]3C[C@@H](O)CN3C(=O)[C@@H](NC(=O)C3(F)CC3)C(C)(C)C)C(OCCOCCOCCN3CCN(C4=CC(C5=CC=CC=C5O)=NN=C4N)CC3)=C2)SC=N1
364,CC1=NOC([C@H](C(=O)N2C[C@H](O)C[C@H]2C(=O)N[C@@H](CC(=O)N2CCC(C3CN(C4=CC=C(C(=O)N[C@H]5C(C)(C)[C@H](OC6=CC=C(C#N)C(Cl)=C6)C5(C)C)C=C4)C3)CC2)C2=CC=CC=C2)C(C)C)=C1
414,COC1=CC=C(C2=N[C@H](C3=CC=C(Cl)C=C3)[C@H](C3=CC=C(Cl)C=C3)N2C(=O)N2CCN(CC(=O)NCCOCCOCCN3C=C(CN4CCN(C5=CC=C(NC6=NC=C7C(C)=C(C(C)=O)C(=O)N(C8CCCC8)C7=N6)N=C5)CC4)N=N3)C(=O)C2)C(OC(C)C)=C1
3216,CC1=C(C2=CC=C([C@H](C)NC(=O)[C@@H]3C[C@@H](O)CN3C(=O)[C@@H](NC(=O)CCCCCCC(=O)N3CCN(CC4(C)CCC(C5=CC=C(Cl)C=C5)=C(CN5CCN(C6=CC=C(C(=O)NS(=O)(=O)C7=CC=C(N[C@H](CCN8CCOCC8)CSC8=CC=CC=C8)C(S(=O)(=O)C(F)(F)F)=C7)C=C6)CC5)C4)CC3)C(C)(C)C)C=C2)SC=N1
2835,O=C(CNC1=NC=NC2=C1C(C(=O)C1=CC=C(OC3=CC=CC=C3)C=C1Cl)=C[NH]2)NCCOCCOCCOCCOCCOCCNC1=CC=CC2=C1C(=O)N(C1CCC(=O)NC1=O)C2=O
1399,CC1=C(C(=O)NCCCCCCNC2=CC=CC3=C2C(=O)N(C2CCC(=O)NC2=O)C3=O)C(C)=C(/C=C2\C(=O)NC3=CC=C(S(=O)(=O)CC4=C(Cl)C=CC=C4Cl)C=C23)[NH]1
573,C=CC(=O)NC1=CC=CC(N2C(=O)C=C(C)C3=CN=C(NC4=CC=C(N5CCN(C(=O)CCCCCCCCCCCNC(=O)[C@H](CC(C)C)NC(=O)[C@@H](O)[C@H](N)CC6=CC=CC=C6)CC5)C=C4OC)N=C32)=C1
1828,CN[C@@H](C)C(=O)N[C@H](C(=O)N1CCC[C@H]1C1=NC(C(=O)C2=CC=CC(OCCOCCOCC(=O)N3CCN(C(=O)C4CCN(C5=CC=C(NC(=O)C6=CN=C(OC7=CC=CC=C7)N=C6)C=C5)CC4)CC3)=C2)=CS1)C1CCCCC1
1793,CC1=C(C2=CC=C(CNC(=O)[C@@H]3C[C@@H](O)CN3C(=O)[C@@H](NC(=O)COCCC3=CC(N)=CC(OCCNC(=O)C[C@@H]4N=C(C5=CC=C(Cl)C=C5)C5=C(SC(C)=C5C)N5C(C)=NN=C45)=C3)C(C)(C)C)C=C2)SC=N1
3217,CC1=C(C2=CC=C([C@H](C)NC(=O)[C@@H]3C[C@@H](O)CN3C(=O)[C@@H](NC(=O)CCCCCCCC(=O)N3CCN(CC4(C)CCC(C5=CC=C(Cl)C=C5)=C(CN5CCN(C6=CC=C(C(=O)NS(=O)(=O)C7=CC=C(N[C@H](CCN8CCOCC8)CSC8=CC=CC=C8)C(S(=O)(=O)C(F)(F)F)=C7)C=C6)CC5)C4)CC3)C(C)(C)C)C=C2)SC=N1
2430,CC1=C(C2=CC=C(CNC(=O)[C@@H]3C[C@@H](O)CN3C(=O)[C@@H](NC(=O)CCCN3CCN(CCCC(=O)NC4=CC=C(C(=O)NC5=CC=CC=C5N)C=C4)CC3)C(C)(C)C)C=C2)SC=N1
2852,CCS(=O)(=O)N1CC(CC#N)(N2C=C(C3=NC(NC4=CC=C(C(=O)NCCCCNC5=CC=CC(C6CCC(=O)NC6=O)=C5)C=C4)=NC4=C3C=C[NH]4)C=N2)C1
1305,C[C@]1(C2=NC3=C(C(N)=O)C=CC=C3[NH]2)CCCN1CCOCCOCCOCCOCCOCCNC1=CC=CC2=C1C(=O)N(C1CCC(=O)NC1=O)C2=O
615,O=C(CCC(=O)N1CCN(CC2=CC=C(NC(=O)C3=C(NC4=NC=NC5=C4C=C[NH]5)C=N[NH]3)C=C2)CC1)NCCCCCCNC(=O)COC1=CC=CC2=C1C(=O)N(C1CCC(=O)NC1=O)C2=O
2857,CCS(=O)(=O)N1CC(CC#N)(N2C=C(C3=NC(NC4=CC=C(C(=O)NCCCN5CCN(C6=CC=C(C7CCC(=O)NC7=O)C=C6)CC5)C=C4)=NC4=C3C=C[NH]4)C=N2)C1
1499,CC1=C(C2=CC=C([C@H](C)NC(=O)[C@@H]3C[C@@H](O)CN3C(=O)[C@@H](NC(=O)COCCOCCOCCNC(=O)CCC(=O)NC3=CC=CC(SC4=NC=C(N5CCC(C)(N)CC5)N=C4N)=C3Cl)C(C)(C)C)C=C2)SC=N1
523,COC1=CC(N2CCC(NC(=O)CCCCCCCCCC(=O)N[C@H](C(=O)N3C[C@H](O)C[C@H]3C(=O)NCC3=CC=C(C4=C(C)N=CS4)C=C3)C(C)(C)C)CC2)=CC=C1NC1=NC=C(Cl)C(NC2=CC=CC=C2P(C)(C)=O)=N1
3270,N#CC1=CC=C(O[C@H]2CC[C@H](NC(=O)C3=CC=C(N4CCC(CN5CCN(C6=CC7=C(C=C6F)C(=O)N(C6CCC(=O)NC6=O)C7=O)CC5)CC4)N=N3)CC2)C=C1Cl
975,CO[C@H]1C[C@@H]2CC[C@@H](C)[C@@](O)(O2)C(=O)C(=O)N2CCCC[C@H]2C(=O)O[C@H]([C@H](C)C[C@@H]2CC[C@@H](OCCOCC3=CN(CCOCCOCCNC4=CC=CC5=C4C(=O)N(C4CCC(=O)NC4=O)C5=O)N=N3)[C@H](OC)C2)CC(=O)[C@H](C)/C=C(\C)[C@@H](O)[C@@H](OC)C(=O)[C@H](C)C[C@H](C)/C=C/C=C/C=C/1C
2299,CC1=C(C2=CC=C(CNC(=O)[C@@H]3C[C@@H](O)CN3C(=O)[C@@H](NC(=O)CCOCCOCCOCCOCCOCCOCCOCCOC3=CC=C(C4=CN5CCCC5=N4)C=C3CNC(=O)CC3=CC=C(Cl)C(Cl)=C3)C(C)(C)C)C=C2)SC=N1
2661,C/C(=N\NC1=NC(C2=CC=C(C3=CC=CC=C3)C=C2)=CS1)C(=O)NCCNC1=CC=CC2=C1C(=O)N(C1CCC(=O)NC1=O)C2=O
3102,NC1=NN=C(C2=CC=CC=C2O)C=C1N1CC2CCC(C1)N2C1=CC=CC(OCCN2CCN(CC3CCN(C4=CC=C5C(=O)N(C6CCC(=O)NC6=O)C(=O)C5=C4)CC3)CC2)=C1
373,C#CC1=CC=C([C@H](CC(=O)N2CCC(C#CC3=CC=C(C(=O)N[C@H]4C(C)(C)[C@H](OC5=CC=C(C#N)C(Cl)=C5)C4(C)C)C=C3)CC2)NC(=O)[C@@H]2C[C@@H](O)CN2C(=O)[C@@H](C2=CC(C)=NO2)C(C)C)C=C1
825,CC1=C(C2=CC=C([C@H](C)NC(=O)[C@@H]3C[C@@H](O)CN3C(=O)[C@@H](NC(=O)CCCCOC3=CC=C(/C=N/NC(=O)C4=CC=C(C(=O)C5=C(C6=CC=C(O)C=C6)SC6=CC(O)=CC=C56)C=C4)C=C3)C(C)(C)C)C=C2)SC=N1
2076,CN(CCCNC(=O)CNC1=CC=CC2=C1C(=O)N(C1CCC(=O)NC1=O)C2=O)C(C)(C)/C=C(\C#N)C(=O)N1CCC[C@@H](N2N=C(C3=CC=C(OC4=CC=CC=C4)C=C3)C3=C(N)N=CN=C32)C1
1134,CC(C)C1=C(C(=O)NC2=CC=CC=C2)C(C2=CC=CC(OCCCCC3=CN(CCOCCOCCOCCOCCNC4=CC=C5C(=O)N(C6CCC(=O)NC6=O)C(=O)C5=C4)N=N3)=C2)=C(C2=CC=C(F)C=C2)N1CC[C@@H](O)C[C@@H](O)CC(=O)O
2062,CCCS(=O)(=O)NC1=CC=C(F)C(N2C=C(C3=CN=CN=C3)C3=NC(N(C)C4CCN(CCCCCCCCCC(=O)N5CCN(C6=CC=CC7=C6C(=O)N(C6CCC(=O)NC6=O)C7=O)CC5)CC4)=CC=C32)=C1F
2195,O=C(COC1=CC=CC2=C1C(=O)N(C1CCC(=O)NC1=O)C2=O)NCCC(=O)NC1=CC=C(C(=O)NC2=CC=CC(NC3=CC(C4=C[NH]C5=CC=CC=C45)=NC=N3)=C2)C=C1
579,C=CC(=O)NC1=CC=CC(N2C(=O)C=C(C)C3=CN=C(NC4=CC=C(N5CCN(C(=O)CCCCCCCNC(=O)C6=CC=C(NC(=O)[C@@H]7N[C@@H](CC(C)(C)C)[C@](C#N)(C8=CC=C(Cl)C=C8F)[C@H]7C7=CC=CC(Cl)=C7F)C(OC)=C6)CC5)C=C4OC)N=C32)=C1
381,CC(=O)C1=C(C)C2=CN=C(NC3=CC=C(N4CCN(CC(=O)NCCOCCOCCOCCOCCNC5=CC=CC6=C5C(=O)N(C5CCC(=O)NC5=O)C6=O)CC4)C=N3)N=C2N(C2CCCC2)C1=O
1855,COC(=O)C1=CC[C@]23CC[C@@H]([C@@]2(OC(C)=O)CC1)[C@@](C)(/C=C/C=C(\C)C(=O)NCCCCCCNC1=CC=CC2=C1C(=O)N(C1CCC(=O)NC1=O)C2=O)OC3=O
453,CC1=CC(NS(=O)(=O)C2=CC=C(CCC(=O)NCCOCCOCCOCCOC3=CC=CC4=C3C(=O)N(C3CCC(=O)NC3=O)C4=O)C=C2)=C(NC2=CC=C(I)C=C2F)N(C)C1=O
94,CC1=C(C2=CC=C(CNC(=O)[C@@H]3C[C@@H](O)CN3C(=O)[C@@H](NC(=O)CCNC(=O)C3=CC=C(N4C(=S)N(C5=CC=C(C#N)C(C(F)(F)F)=C5)C(=O)C4(C)C)C=C3F)C(C)(C)C)C=C2)SC=N1
586,C=CC(=O)NC1=CC=CC(N2C(=O)C=C(C)C3=CN=C(NC4=CC=C(N5CCN(CCCCCC(=O)N[C@H](C(=O)N6C[C@H](O)C[C@H]6C(=O)NCC6=CC=C(C7=C(C)N=CS7)C=C6)C(C)(C)C)CC5)C=C4OC)N=C32)=C1
2356,CCC(=O)N[C@H]1CC[C@@H](N2C(=O)C=C(C)C3=CN=C(NC4=CC=C(N5CCN(C(=O)CCCC#CC6=CC=C7CN(C8CCC(=O)NC8=O)C(=O)C7=C6)CC5)C=C4OC)N=C32)CC1
1406,CC1=C(C(=O)NCCOCCNC2=CC=C3C(=O)N(C4CCC(=O)NC4=O)C(=O)C3=C2)C(C)=C(/C=C2\C(=O)NC3=CC=C(S(=O)(=O)CC4=C(Cl)C=CC=C4Cl)C=C23)[NH]1
814,CN[C@@H](C)C(=O)N[C@H](C(=O)N1C[C@@H](NC(=O)CCCCCCCCCCC#CC2=CN=C(OC[C@@H]3CCC(=O)N3)C3=CC(OC)=C(C(N)=O)C=C23)C[C@H]1C(=O)N[C@@H]1CCCC2=CC=CC=C21)C1CCCCC1
2106,N#CC1=CC=CC(C2=C[NH]C3=NC=NC(N4CCN(C(=O)CCCC(=O)NC5=CC=CC6=C5C(=O)N(C5CCC(=O)NC5=O)C6=O)CC4)=C23)=C1
1662,C=C(F)C(=O)N1CCN(C2=NC(OC[C@@H]3CCCN3CCC(=O)NCCOCCC(=O)N[C@H](C(=O)N3C[C@H](O)C[C@H]3C(=O)NCC3=CC=C(C4=C(C)N=CS4)C=C3)C(C)(C)C)=NC3=C2CCN(C2=CC=CC4=CC=CC(Cl)=C24)C3)C[C@@H]1CC#N
604,O=C(CCC(=O)N1CCC(NC(=O)C2=C(NC(=O)C3=C(Cl)C=CC=C3Cl)C=N[NH]2)CC1)NCCCCNC(=O)COC1=CC=CC2=C1C(=O)N(C1CCC(=O)NC1=O)C2=O
1808,CN(C1=NC=CN=C1CNC1=NC(NC2=CC=C(C(=O)NCC3=CN(CCOCCOCCOCCNC4=CC=CC5=C4C(=O)N(C4CCC(=O)NC4=O)C5=O)N=N3)C=C2)=NC=C1C(F)(F)F)S(C)(=O)=O
265,CC1=C(C2=CC=C(CNC(=O)[C@@H]3C[C@@H](O)CN3C(=O)[C@@H](NC(=O)COCCOC3=CC=C(NC4=NC=C(C(F)(F)F)C(NCC5=CC=CC(N(C)S(C)(=O)=O)=C5)=N4)C=C3)C(C)(C)C)C=C2)SC=N1
242,NC1=NC=NC2=C1C(C1=CC=C(OC3=CC=CC=C3)C=C1)=NN2[C@@H]1CCCN(C(=O)C2=CN(CCOCCOCCOCCNC3=CC=CC4=C3C(=O)N(C3CCC(=O)NC3=O)C4=O)N=N2)C1
2746,COC1=CC=C(C2=C(C(=O)NCCCN3C=C(CCCCC(=O)N[C@@H](C(=O)N4C[C@H](O)C[C@H]4C(=O)NCC4=CC=C(C5=C(C)N=CS5)C=C4)C(C)(C)C)N=N3)N=CO2)C=C1Cl
2127,C[C@@H]1CC2=C([NH]C3=CC=CC=C23)[C@@H](C2=CN=C(N3CCC(CCN4CCOC5(CC4)CCN(C4=CC=C6C(=O)N(C7CCC(=O)NC7=O)CC6=C4)CC5)CC3)N=C2)N1CC(C)(C)F
2308,CC1(C)[C@H](NC(=O)C2=CC=C(N3CCN(CCCCNC4=CC=C5C(=O)N(C6CCC(=O)NC6=O)C(=O)C5=C4)CC3)C=C2)C(C)(C)[C@H]1OC1=CC=C(C#N)C(Cl)=C1
